time,v_c(20),v_c(50),v_c(80),v_c(100),G_i(20),G_i(50),G_i(80),G_i(100),Na_i(20),Na_i(50),Na_i(80),Na_i(100),Cl_i(20),Cl_i(50),Cl_i(80),Cl_i(100),J_W_A(20),J_W_A(50),J_W_A(80),J_W_A(100),Cl_i(20)-A,Cl_i(50)-A,Cl_i(80)-A,Cl_i(100)-A,Na_i(20)-A,Na_i(50)-A,Na_i(80)-A,Na_i(100)-A,G_i(20)-A,G_i(50)-A,G_i(80)-A,G_i(100)-A,v_c(20)-A,v_c(50)-A,v_c(80)-A,v_c(100)-A,J_W_A(20)-A,J_W_A(50)-A,J_W_A(80)-A,J_W_A(100)-A
7433,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4482,48.7642,48.6201,61.5055,61.3399,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3113,54.703,53.234,52.821,54.0595,55.0103,55.5894,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7434,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4482,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3113,54.703,53.234,52.821,54.0595,55.0103,55.5894,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7435,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4482,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3113,54.703,53.234,52.821,54.0595,55.0103,55.5894,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7436,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4482,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3113,54.7029,53.234,52.821,54.0595,55.0103,55.5894,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7437,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4482,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3113,54.7029,53.234,52.821,54.0595,55.0103,55.5894,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7438,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4482,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3113,54.7029,53.234,52.821,54.0595,55.0103,55.5894,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7439,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4482,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3113,54.7029,53.234,52.821,54.0595,55.0103,55.5894,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7440,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4482,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3113,54.7029,53.234,52.821,54.0595,55.0103,55.5894,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7441,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4482,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3113,54.7029,53.234,52.821,54.0595,55.0103,55.5894,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7442,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4482,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3113,54.7029,53.234,52.821,54.0595,55.0103,55.5894,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7443,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4482,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3113,54.7029,53.234,52.821,54.0595,55.0103,55.5894,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7444,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4482,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3113,54.7029,53.234,52.821,54.0595,55.0103,55.5894,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7445,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4482,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3113,54.7029,53.234,52.821,54.0595,55.0103,55.5894,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7446,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4482,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3113,54.7029,53.234,52.821,54.0595,55.0103,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7447,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4482,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3113,54.7029,53.234,52.821,54.0595,55.0103,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7448,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4482,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3113,54.7029,53.234,52.821,54.0595,55.0103,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7449,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4482,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3113,54.7029,53.234,52.821,54.0595,55.0103,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7450,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4482,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3113,54.7029,53.234,52.821,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7451,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4482,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3113,54.7029,53.234,52.821,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7452,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3113,54.7029,53.234,52.821,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7453,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3113,54.7029,53.234,52.821,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7454,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3113,54.7029,53.234,52.821,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7455,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3113,54.7029,53.234,52.821,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7456,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3113,54.7029,53.234,52.821,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7457,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3113,54.7029,53.234,52.821,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7458,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3112,54.7029,53.234,52.821,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7459,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3112,54.7029,53.234,52.821,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7460,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8322,58.6467,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3112,54.7029,53.234,52.821,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7461,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8322,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3112,54.7029,53.234,52.821,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7462,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8322,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3112,54.7029,53.234,52.821,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7463,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8322,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3112,54.7029,53.234,52.821,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7464,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8322,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3112,54.7029,53.2339,52.821,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7465,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8322,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3112,54.7029,53.2339,52.821,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7466,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8322,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3112,54.7029,53.2339,52.821,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7467,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8322,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3112,54.7029,53.2339,52.821,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7468,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8322,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3112,54.7029,53.2339,52.8211,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7469,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8322,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3112,54.7029,53.2339,52.8211,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7470,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8322,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3112,54.7029,53.2339,52.8211,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7471,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8322,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3112,54.7029,53.2339,52.8211,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7472,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8322,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3112,54.7029,53.2339,52.8211,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7473,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8322,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3112,54.7029,53.2339,52.8211,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7474,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8322,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3112,54.7029,53.2339,52.8211,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7475,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8322,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3112,54.7029,53.2339,52.8211,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7476,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8322,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3112,54.7029,53.2339,52.8211,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7477,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8322,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3112,54.7029,53.2339,52.8211,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7478,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8323,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3112,54.7029,53.2339,52.8211,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7479,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8323,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3112,54.7029,53.2339,52.8211,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7480,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8323,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3112,54.7029,53.2339,52.8211,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7481,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8323,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3112,54.7029,53.2339,52.8211,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7482,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8323,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.302,57.3112,54.7029,53.2339,52.8211,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7483,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8323,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3019,57.3112,54.7029,53.2339,52.8211,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7484,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8323,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3019,57.3112,54.7029,53.2339,52.8211,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7485,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8323,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3019,57.3112,54.7029,53.2339,52.8211,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7486,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8323,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3019,57.3112,54.7029,53.2339,52.8211,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7487,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8323,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3019,57.3112,54.7029,53.2339,52.8211,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7488,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8323,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3019,57.3112,54.7029,53.2339,52.8211,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7489,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8323,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3019,57.3112,54.7029,53.2339,52.8211,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
7490,1.95E-15,1.85E-15,1.69E-15,1.58E-15,17.5899,32.0496,41.1937,45.9219,51.3687,49.4481,48.7642,48.6201,61.5055,61.34,59.8323,58.6468,7.17E-09,2.31E-07,4.40E-07,5.70E-07,60.3019,57.3112,54.7029,53.2339,52.8211,54.0595,55.0104,55.5895,12.8395,15.1933,16.9655,18.1096,1.88E-15,1.64E-15,1.46E-15,1.36E-15,9.42E-09,2.35E-07,4.44E-07,5.75E-07
