time,v_c(130),v_c(100),v_c(70),v_c(40),G_i(130),G_i(100),G_i(70),G_i(40),Na_i(130),Na_i(100),Na_i(70),Na_i(40),Cl_i(130),Cl_i(100),Cl_i(70),Cl_i(40),J_W_A(130),J_W_A(100),J_W_A(70),J_W_A(40),Cl_i(130)-A,Cl_i(100)-A,Cl_i(70)-A,Cl_i(40)-A,Na_i(130)-A,Na_i(100)-A,Na_i(70)-A,Na_i(40)-A,G_i(130)-A,G_i(100)-A,G_i(70)-A,G_i(40)-A,v_c(130)-A,v_c(100)-A,v_c(70)-A,v_c(40)-A,J_W_A(130)-A,J_W_A(100)-A,J_W_A(70)-A,J_W_A(40)-A
3671,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.2874,3.1044,45.9331,37.4639,28.4339,18.5644,56.0319,50.0739,41.7144,29.2306,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8932,50.6815,42.0079,29.2975,45.1166,37.1102,28.3169,18.5375,7.26649,5.68879,4.39035,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3672,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.2874,3.1044,45.9331,37.4638,28.4339,18.5644,56.0319,50.0741,41.7146,29.2306,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8933,50.6817,42.0081,29.2975,45.1166,37.1101,28.3168,18.5374,7.26649,5.68878,4.39035,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3673,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.2874,3.1044,45.9331,37.4637,28.4338,18.5643,56.0319,50.0742,41.7147,29.2307,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8933,50.6819,42.0083,29.2976,45.1165,37.11,28.3167,18.5374,7.26649,5.68878,4.39035,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3674,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.2874,3.1044,45.9331,37.4637,28.4337,18.5643,56.0319,50.0743,41.7149,29.2307,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8934,50.682,42.0085,29.2976,45.1165,37.1099,28.3166,18.5374,7.26649,5.68878,4.39035,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3675,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.2874,3.1044,45.9331,37.4636,28.4336,18.5643,56.032,50.0744,41.7151,29.2308,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8934,50.6822,42.0086,29.2977,45.1165,37.1098,28.3165,18.5374,7.26649,5.68878,4.39035,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3676,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.2874,3.1044,45.9331,37.4635,28.4336,18.5643,56.032,50.0746,41.7152,29.2308,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8935,50.6824,42.0088,29.2977,45.1164,37.1097,28.3164,18.5373,7.26649,5.68877,4.39034,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3677,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.2874,3.1044,45.9331,37.4635,28.4335,18.5642,56.032,50.0747,41.7154,29.2308,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8935,50.6825,42.009,29.2978,45.1164,37.1097,28.3163,18.5373,7.26648,5.68877,4.39034,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3678,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.2874,3.1044,45.9331,37.4634,28.4334,18.5642,56.032,50.0748,41.7155,29.2309,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8936,50.6827,42.0092,29.2978,45.1164,37.1096,28.3163,18.5373,7.26648,5.68877,4.39034,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3679,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.2874,3.1044,45.9331,37.4633,28.4333,18.5642,56.032,50.0749,41.7157,29.2309,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8936,50.6829,42.0093,29.2979,45.1163,37.1095,28.3162,18.5373,7.26648,5.68877,4.39034,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3680,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.2874,3.1044,45.9331,37.4633,28.4332,18.5642,56.032,50.0751,41.7158,29.231,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8937,50.683,42.0095,29.2979,45.1163,37.1094,28.3161,18.5372,7.26648,5.68876,4.39034,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3681,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.2874,3.1044,45.9331,37.4632,28.4332,18.5642,56.032,50.0752,41.716,29.231,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8938,50.6832,42.0097,29.298,45.1163,37.1093,28.316,18.5372,7.26648,5.68876,4.39034,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3682,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.2874,3.1044,45.9331,37.4631,28.4331,18.5641,56.032,50.0753,41.7162,29.2311,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8938,50.6834,42.0099,29.298,45.1162,37.1092,28.3159,18.5372,7.26648,5.68876,4.39033,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3683,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.28739,3.1044,45.9331,37.4631,28.433,18.5641,56.032,50.0754,41.7163,29.2311,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8939,50.6835,42.01,29.2981,45.1162,37.1092,28.3158,18.5372,7.26648,5.68876,4.39033,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3684,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.28739,3.1044,45.9331,37.463,28.4329,18.5641,56.032,50.0756,41.7165,29.2312,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8939,50.6837,42.0102,29.2981,45.1162,37.1091,28.3158,18.5371,7.26648,5.68876,4.39033,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3685,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.28739,3.1044,45.9331,37.4629,28.4329,18.5641,56.032,50.0757,41.7166,29.2312,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.894,50.6839,42.0104,29.2982,45.1161,37.109,28.3157,18.5371,7.26648,5.68875,4.39033,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3686,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.28739,3.1044,45.9331,37.4629,28.4328,18.564,56.032,50.0758,41.7168,29.2313,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.894,50.684,42.0106,29.2982,45.1161,37.1089,28.3156,18.5371,7.26648,5.68875,4.39033,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3687,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.28739,3.1044,45.9331,37.4628,28.4327,18.564,56.032,50.0759,41.7169,29.2313,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8941,50.6842,42.0107,29.2983,45.1161,37.1088,28.3155,18.5371,7.26648,5.68875,4.39033,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3688,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.28739,3.1044,45.9331,37.4627,28.4326,18.564,56.032,50.076,41.7171,29.2314,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8941,50.6844,42.0109,29.2983,45.116,37.1087,28.3154,18.537,7.26648,5.68875,4.39032,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3689,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.28739,3.1044,45.9331,37.4627,28.4326,18.564,56.032,50.0762,41.7173,29.2314,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8942,50.6845,42.0111,29.2984,45.116,37.1086,28.3153,18.537,7.26647,5.68874,4.39032,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3690,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.28739,3.1044,45.9331,37.4626,28.4325,18.5639,56.032,50.0763,41.7174,29.2315,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8942,50.6847,42.0113,29.2984,45.116,37.1086,28.3153,18.537,7.26647,5.68874,4.39032,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3691,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.28739,3.1044,45.9331,37.4625,28.4324,18.5639,56.032,50.0764,41.7176,29.2315,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8943,50.6848,42.0114,29.2984,45.116,37.1085,28.3152,18.537,7.26647,5.68874,4.39032,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3692,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.28739,3.1044,45.9331,37.4625,28.4323,18.5639,56.032,50.0765,41.7177,29.2316,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8944,50.685,42.0116,29.2985,45.1159,37.1084,28.3151,18.5369,7.26647,5.68874,4.39032,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3693,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.28739,3.1044,45.9331,37.4624,28.4322,18.5639,56.032,50.0767,41.7179,29.2316,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8944,50.6852,42.0118,29.2985,45.1159,37.1083,28.315,18.5369,7.26647,5.68873,4.39032,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3694,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.28739,3.1044,45.9331,37.4623,28.4322,18.5638,56.0321,50.0768,41.718,29.2316,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8945,50.6853,42.012,29.2986,45.1159,37.1082,28.3149,18.5369,7.26647,5.68873,4.39031,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3695,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.28739,3.1044,45.9331,37.4623,28.4321,18.5638,56.0321,50.0769,41.7182,29.2317,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8945,50.6855,42.0121,29.2986,45.1158,37.1081,28.3148,18.5369,7.26647,5.68873,4.39031,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3696,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.28739,3.1044,45.9331,37.4622,28.432,18.5638,56.0321,50.077,41.7183,29.2317,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8946,50.6857,42.0123,29.2987,45.1158,37.1081,28.3147,18.5368,7.26647,5.68873,4.39031,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3697,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.28739,3.1044,45.933,37.4621,28.4319,18.5638,56.0321,50.0771,41.7185,29.2318,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8946,50.6858,42.0125,29.2987,45.1158,37.108,28.3147,18.5368,7.26647,5.68872,4.39031,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3698,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.28739,3.1044,45.933,37.4621,28.4319,18.5637,56.0321,50.0773,41.7187,29.2318,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8947,50.686,42.0127,29.2988,45.1157,37.1079,28.3146,18.5368,7.26647,5.68872,4.39031,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3699,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.28739,3.1044,45.933,37.462,28.4318,18.5637,56.0321,50.0774,41.7188,29.2319,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8947,50.6862,42.0128,29.2988,45.1157,37.1078,28.3145,18.5368,7.26647,5.68872,4.39031,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3700,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50395,3.28739,3.1044,45.933,37.4619,28.4317,18.5637,56.0321,50.0775,41.719,29.2319,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8948,50.6863,42.013,29.2989,45.1157,37.1077,28.3144,18.5367,7.26646,5.68872,4.3903,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3701,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50394,3.28739,3.1044,45.933,37.4619,28.4316,18.5637,56.0321,50.0776,41.7191,29.232,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8948,50.6865,42.0132,29.2989,45.1156,37.1076,28.3143,18.5367,7.26646,5.68871,4.3903,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3702,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50394,3.28739,3.1044,45.933,37.4618,28.4316,18.5636,56.0321,50.0778,41.7193,29.232,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8949,50.6866,42.0134,29.299,45.1156,37.1076,28.3142,18.5367,7.26646,5.68871,4.3903,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3703,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50394,3.28739,3.1044,45.933,37.4617,28.4315,18.5636,56.0321,50.0779,41.7194,29.2321,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8949,50.6868,42.0135,29.299,45.1156,37.1075,28.3142,18.5367,7.26646,5.68871,4.3903,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3704,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50394,3.28739,3.1044,45.933,37.4617,28.4314,18.5636,56.0321,50.078,41.7196,29.2321,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.895,50.687,42.0137,29.2991,45.1155,37.1074,28.3141,18.5366,7.26646,5.68871,4.3903,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3705,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50394,3.28739,3.1044,45.933,37.4616,28.4313,18.5636,56.0321,50.0781,41.7197,29.2322,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8951,50.6871,42.0139,29.2991,45.1155,37.1073,28.314,18.5366,7.26646,5.68871,4.3903,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3706,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50394,3.28739,3.1044,45.933,37.4615,28.4313,18.5636,56.0321,50.0782,41.7199,29.2322,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8951,50.6873,42.014,29.2992,45.1155,37.1072,28.3139,18.5366,7.26646,5.6887,4.3903,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3707,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50394,3.28739,3.1044,45.933,37.4615,28.4312,18.5635,56.0321,50.0784,41.72,29.2323,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8952,50.6875,42.0142,29.2992,45.1154,37.1071,28.3138,18.5366,7.26646,5.6887,4.39029,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3708,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50394,3.28739,3.1044,45.933,37.4614,28.4311,18.5635,56.0321,50.0785,41.7202,29.2323,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8952,50.6876,42.0144,29.2993,45.1154,37.1071,28.3138,18.5365,7.26646,5.6887,4.39029,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3709,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50394,3.28739,3.1044,45.933,37.4613,28.431,18.5635,56.0321,50.0786,41.7204,29.2323,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8953,50.6878,42.0146,29.2993,45.1154,37.107,28.3137,18.5365,7.26646,5.6887,4.39029,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3710,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50394,3.28739,3.1044,45.933,37.4613,28.4309,18.5635,56.0321,50.0787,41.7205,29.2324,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8953,50.6879,42.0147,29.2994,45.1153,37.1069,28.3136,18.5365,7.26646,5.68869,4.39029,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3711,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50394,3.28739,3.1044,45.933,37.4612,28.4309,18.5634,56.0321,50.0788,41.7207,29.2324,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8954,50.6881,42.0149,29.2994,45.1153,37.1068,28.3135,18.5365,7.26646,5.68869,4.39029,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3712,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50394,3.28739,3.1044,45.933,37.4612,28.4308,18.5634,56.0321,50.079,41.7208,29.2325,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8954,50.6883,42.0151,29.2995,45.1153,37.1067,28.3134,18.5364,7.26645,5.68869,4.39029,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3713,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50394,3.28739,3.1044,45.933,37.4611,28.4307,18.5634,56.0321,50.0791,41.721,29.2325,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8955,50.6884,42.0152,29.2995,45.1153,37.1066,28.3133,18.5364,7.26645,5.68869,4.39028,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3714,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50394,3.28739,3.1044,45.933,37.461,28.4306,18.5634,56.0322,50.0792,41.7211,29.2326,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8955,50.6886,42.0154,29.2996,45.1152,37.1066,28.3133,18.5364,7.26645,5.68868,4.39028,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3715,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50394,3.28738,3.1044,45.933,37.461,28.4306,18.5633,56.0322,50.0793,41.7213,29.2326,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8956,50.6887,42.0156,29.2996,45.1152,37.1065,28.3132,18.5364,7.26645,5.68868,4.39028,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3716,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50394,3.28738,3.1044,45.933,37.4609,28.4305,18.5633,56.0322,50.0795,41.7214,29.2327,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8956,50.6889,42.0158,29.2997,45.1152,37.1064,28.3131,18.5363,7.26645,5.68868,4.39028,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3717,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50394,3.28738,3.1044,45.933,37.4608,28.4304,18.5633,56.0322,50.0796,41.7216,29.2327,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8957,50.6891,42.0159,29.2997,45.1151,37.1063,28.313,18.5363,7.26645,5.68868,4.39028,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3718,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50394,3.28738,3.1044,45.933,37.4608,28.4303,18.5633,56.0322,50.0797,41.7217,29.2328,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8957,50.6892,42.0161,29.2997,45.1151,37.1062,28.3129,18.5363,7.26645,5.68867,4.39028,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3719,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50394,3.28738,3.1044,45.933,37.4607,28.4303,18.5633,56.0322,50.0798,41.7219,29.2328,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8958,50.6894,42.0163,29.2998,45.1151,37.1061,28.3128,18.5363,7.26645,5.68867,4.39027,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3720,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50394,3.28738,3.1044,45.933,37.4606,28.4302,18.5632,56.0322,50.0799,41.722,29.2328,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8959,50.6895,42.0164,29.2998,45.115,37.1061,28.3128,18.5362,7.26645,5.68867,4.39027,3.46491,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3721,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50394,3.28738,3.1044,45.933,37.4606,28.4301,18.5632,56.0322,50.0801,41.7222,29.2329,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8959,50.6897,42.0166,29.2999,45.115,37.106,28.3127,18.5362,7.26645,5.68867,4.39027,3.46492,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3722,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50394,3.28738,3.1044,45.933,37.4605,28.43,18.5632,56.0322,50.0802,41.7223,29.2329,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.896,50.6899,42.0168,29.2999,45.115,37.1059,28.3126,18.5362,7.26645,5.68867,4.39027,3.46492,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3723,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50394,3.28738,3.1044,45.933,37.4604,28.43,18.5632,56.0322,50.0803,41.7225,29.233,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.896,50.69,42.017,29.3,45.1149,37.1058,28.3125,18.5362,7.26645,5.68866,4.39027,3.46492,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3724,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50394,3.28738,3.1044,45.933,37.4604,28.4299,18.5631,56.0322,50.0804,41.7226,29.233,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8961,50.6902,42.0171,29.3,45.1149,37.1057,28.3124,18.5362,7.26644,5.68866,4.39027,3.46492,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3725,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50394,3.28738,3.1044,45.933,37.4603,28.4298,18.5631,56.0322,50.0805,41.7228,29.2331,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8961,50.6903,42.0173,29.3001,45.1149,37.1057,28.3124,18.5361,7.26644,5.68866,4.39027,3.46492,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
3726,2.20E-15,2.78E-15,3.56E-15,4.43E-15,3.72561,3.50394,3.28738,3.1044,45.933,37.4602,28.4297,18.5631,56.0322,50.0806,41.7229,29.2331,-4.28E-07,-9.54E-07,-1.53E-06,-2.14E-06,56.8962,50.6905,42.0175,29.3001,45.1148,37.1056,28.3123,18.5361,7.26644,5.68866,4.39026,3.46492,2.27E-15,2.85E-15,3.62E-15,4.46E-15,-4.37E-07,-9.60E-07,-1.54E-06,-2.14E-06
